"agency_cd.x","site_no.x","Date","X_00060_00003.x","X_00060_00003_cd.x","agency_cd.y","site_no.y","X_00060_00003.y","X_00060_00003_cd.y"
"USGS","02086849",2018-11-26,62.2,"A e","USGS","0208675010",4.32,"A"
"USGS","02086849",2018-11-27,48.5,"A e","USGS","0208675010",2.92,"A"
"USGS","02086849",2018-11-28,38.5,"A e","USGS","0208675010",2.3,"A"
"USGS","02086849",2018-11-29,31.8,"A e","USGS","0208675010",1.98,"A"
"USGS","02086849",2018-11-30,29.4,"A e","USGS","0208675010",1.79,"A"
"USGS","02086849",2018-12-01,70.7,"A e","USGS","0208675010",5.82,"A"
"USGS","02086849",2018-12-02,110,"A e","USGS","0208675010",9.7,"A"
"USGS","02086849",2018-12-03,41.4,"A e","USGS","0208675010",3.24,"A"
"USGS","02086849",2018-12-04,28.9,"A","USGS","0208675010",2.26,"A"
"USGS","02086849",2018-12-05,26,"A","USGS","0208675010",1.89,"A"
"USGS","02086849",2018-12-06,22.7,"A","USGS","0208675010",1.68,"A"
"USGS","02086849",2018-12-07,20.7,"A","USGS","0208675010",1.7,"A"
"USGS","02086849",2018-12-08,21.5,"A","USGS","0208675010",1.71,"A"
"USGS","02086849",2018-12-09,141,"A","USGS","0208675010",82.3,"A"
"USGS","02086849",2018-12-10,403,"A","USGS","0208675010",194,"A"
"USGS","02086849",2018-12-11,169,"A","USGS","0208675010",35.2,"A"
"USGS","02086849",2018-12-12,110,"A","USGS","0208675010",15.3,"A"
"USGS","02086849",2018-12-13,105,"A","USGS","0208675010",15.8,"A"
"USGS","02086849",2018-12-14,311,"A","USGS","0208675010",156,"A"
"USGS","02086849",2018-12-15,402,"A e","USGS","0208675010",197,"A"
"USGS","02086849",2018-12-16,109,"A e","USGS","0208675010",21.9,"A"
"USGS","02086849",2018-12-17,47,"A e","USGS","0208675010",7.41,"A"
"USGS","02086849",2018-12-18,35.3,"A e","USGS","0208675010",5.04,"A"
"USGS","02086849",2018-12-19,33.1,"A e","USGS","0208675010",4.03,"A"
"USGS","02086849",2018-12-20,248,"A e","USGS","0208675010",84.3,"A"
"USGS","02086849",2018-12-21,215,"A e","USGS","0208675010",67.3,"A"
"USGS","02086849",2018-12-22,68,"A e","USGS","0208675010",12.4,"A"
"USGS","02086849",2018-12-23,40.2,"A e","USGS","0208675010",4.99,"A"
"USGS","02086849",2018-12-24,32.3,"A e","USGS","0208675010",3.99,"A"
"USGS","02086849",2018-12-25,29.6,"A e","USGS","0208675010",3.62,"A"
"USGS","02086849",2018-12-26,30.1,"A e","USGS","0208675010",3.06,"A"
"USGS","02086849",2018-12-27,24.8,"A","USGS","0208675010",2.82,"A"
"USGS","02086849",2018-12-28,327,"A","USGS","0208675010",180,"A"
"USGS","02086849",2018-12-29,159,"A","USGS","0208675010",30.3,"A"
"USGS","02086849",2018-12-30,80.7,"A","USGS","0208675010",7.5,"A"
"USGS","02086849",2018-12-31,78.1,"A","USGS","0208675010",11.7,"A"
"USGS","02086849",2019-01-01,54.1,"A","USGS","0208675010",8.44,"A"
"USGS","02086849",2019-01-02,37.3,"A","USGS","0208675010",4.75,"A"
"USGS","02086849",2019-01-03,113,"A","USGS","0208675010",45.8,"A"
"USGS","02086849",2019-01-04,137,"A","USGS","0208675010",58,"A"
"USGS","02086849",2019-01-05,111,"A","USGS","0208675010",16.7,"A"
"USGS","02086849",2019-01-06,50.4,"A","USGS","0208675010",6.09,"A"
"USGS","02086849",2019-01-07,34.3,"A","USGS","0208675010",4.51,"A"
"USGS","02086849",2019-01-08,31.3,"A","USGS","0208675010",3.83,"A"
"USGS","02086849",2019-01-09,29,"A","USGS","0208675010",3.69,"A"
"USGS","02086849",2019-01-10,25.6,"A","USGS","0208675010",3.08,"A"
"USGS","02086849",2019-01-11,25.6,"A","USGS","0208675010",2.77,"A"
"USGS","02086849",2019-01-12,24.7,"A","USGS","0208675010",2.55,"A"
"USGS","02086849",2019-01-13,325,"A","USGS","0208675010",150,"A"
"USGS","02086849",2019-01-14,82.2,"A","USGS","0208675010",12.2,"A"
"USGS","02086849",2019-01-15,51.6,"A","USGS","0208675010",6.25,"A"
"USGS","02086849",2019-01-16,36.7,"A","USGS","0208675010",4.58,"A"
"USGS","02086849",2019-01-17,32.2,"A","USGS","0208675010",3.72,"A"
"USGS","02086849",2019-01-18,28.9,"A","USGS","0208675010",3.46,"A"
"USGS","02086849",2019-01-19,30,"A","USGS","0208675010",3.16,"A"
"USGS","02086849",2019-01-20,239,"A","USGS","0208675010",84.7,"A"
"USGS","02086849",2019-01-21,53.5,"A","USGS","0208675010",6.33,"A"
"USGS","02086849",2019-01-22,32.6,"A","USGS","0208675010",4.1,"A"
"USGS","02086849",2019-01-23,30.1,"A","USGS","0208675010",3.7,"A"
"USGS","02086849",2019-01-24,357,"A","USGS","0208675010",147,"A"
"USGS","02086849",2019-01-25,79.4,"A","USGS","0208675010",9.48,"A"
"USGS","02086849",2019-01-26,48.7,"A","USGS","0208675010",4.47,"A"
"USGS","02086849",2019-01-27,37.3,"A","USGS","0208675010",3.33,"A"
"USGS","02086849",2019-01-28,31.1,"A","USGS","0208675010",2.99,"A"
"USGS","02086849",2019-01-29,28.7,"A","USGS","0208675010",4.45,"A"
"USGS","02086849",2019-01-30,42,"A","USGS","0208675010",3.74,"A"
"USGS","02086849",2019-01-31,28.4,"A","USGS","0208675010",2.19,"A"
"USGS","02086849",2019-02-01,23.2,"A","USGS","0208675010",1.93,"A"
"USGS","02086849",2019-02-02,24.2,"A","USGS","0208675010",1.79,"A"
"USGS","02086849",2019-02-03,21.9,"A","USGS","0208675010",1.71,"A"
"USGS","02086849",2019-02-04,20.5,"A","USGS","0208675010",1.68,"A"
"USGS","02086849",2019-02-05,21.1,"A","USGS","0208675010",1.58,"A"
"USGS","02086849",2019-02-06,20.4,"A","USGS","0208675010",1.53,"A"
"USGS","02086849",2019-02-07,21.7,"A","USGS","0208675010",1.41,"A"
"USGS","02086849",2019-02-08,20.1,"A","USGS","0208675010",1.35,"A"
"USGS","02086849",2019-02-09,18.3,"A","USGS","0208675010",1.14,"A"
"USGS","02086849",2019-02-10,18,"A","USGS","0208675010",1.12,"A"
"USGS","02086849",2019-02-11,36.9,"A","USGS","0208675010",4.59,"A"
"USGS","02086849",2019-02-12,34.6,"A","USGS","0208675010",11.6,"A"
"USGS","02086849",2019-02-13,50.1,"A","USGS","0208675010",9.48,"A"
"USGS","02086849",2019-02-14,25.9,"A","USGS","0208675010",2.23,"A"
"USGS","02086849",2019-02-15,20.6,"A","USGS","0208675010",1.66,"A"
"USGS","02086849",2019-02-16,96.4,"A","USGS","0208675010",41.1,"A"
"USGS","02086849",2019-02-17,68,"A","USGS","0208675010",10.8,"A"
"USGS","02086849",2019-02-18,353,"A","USGS","0208675010",138,"A"
"USGS","02086849",2019-02-19,63.9,"A","USGS","0208675010",7.57,"A"
"USGS","02086849",2019-02-20,170,"A","USGS","0208675010",55.4,"A"
"USGS","02086849",2019-02-21,239,"A","USGS","0208675010",129,"A"
"USGS","02086849",2019-02-22,280,"A","USGS","0208675010",150,"A"
"USGS","02086849",2019-02-23,799,"A","USGS","0208675010",281,"A"
"USGS","02086849",2019-02-24,404,"A e","USGS","0208675010",70.2,"A"
"USGS","02086849",2019-02-25,137,"A e","USGS","0208675010",8.89,"A"
"USGS","02086849",2019-02-26,92.8,"A e","USGS","0208675010",4.33,"A"
"USGS","02086849",2019-02-27,125,"A e","USGS","0208675010",8.62,"A"
"USGS","02086849",2019-02-28,90.9,"A e","USGS","0208675010",5.96,"A"
"USGS","02086849",2019-03-01,215,"A e","USGS","0208675010",41.1,"A"
"USGS","02086849",2019-03-02,231,"A e","USGS","0208675010",26.5,"A"
"USGS","02086849",2019-03-03,231,"A e","USGS","0208675010",50.5,"A"
"USGS","02086849",2019-03-04,245,"A e","USGS","0208675010",36.1,"A"
"USGS","02086849",2019-03-05,83.9,"A e","USGS","0208675010",6.17,"A"
"USGS","02086849",2019-03-06,65.8,"A e","USGS","0208675010",3.96,"A"
"USGS","02086849",2019-03-07,56.8,"A e","USGS","0208675010",3.12,"A"
"USGS","02086849",2019-03-08,53.1,"A e","USGS","0208675010",2.95,"A"
"USGS","02086849",2019-03-09,60,"A e","USGS","0208675010",3.27,"A"
"USGS","02086849",2019-03-10,52.2,"A e","USGS","0208675010",2.77,"A"
"USGS","02086849",2019-03-11,45.1,"A e","USGS","0208675010",2.26,"A"
"USGS","02086849",2019-03-12,24.3,"A","USGS","0208675010",1.95,"A"
"USGS","02086849",2019-03-13,20,"A","USGS","0208675010",1.75,"A"
"USGS","02086849",2019-03-14,18.2,"A","USGS","0208675010",1.57,"A"
"USGS","02086849",2019-03-15,58.5,"A","USGS","0208675010",8.96,"A"
"USGS","02086849",2019-03-16,41.6,"A","USGS","0208675010",3.85,"A"
"USGS","02086849",2019-03-17,25.3,"A","USGS","0208675010",2.14,"A"
"USGS","02086849",2019-03-18,21.2,"A","USGS","0208675010",1.85,"A"
"USGS","02086849",2019-03-19,23.2,"A","USGS","0208675010",1.73,"A"
"USGS","02086849",2019-03-20,22.2,"A","USGS","0208675010",1.95,"A"
"USGS","02086849",2019-03-21,177,"A","USGS","0208675010",49.2,"A"
"USGS","02086849",2019-03-22,58.4,"A","USGS","0208675010",7.61,"A"
"USGS","02086849",2019-03-23,31.9,"A","USGS","0208675010",3.03,"A"
"USGS","02086849",2019-03-24,24.8,"A","USGS","0208675010",2.24,"A"
"USGS","02086849",2019-03-25,40.7,"A","USGS","0208675010",4.7,"A"
"USGS","02086849",2019-03-26,99.2,"A","USGS","0208675010",9.76,"A"
"USGS","02086849",2019-03-27,33.9,"A","USGS","0208675010",4.06,"A"
"USGS","02086849",2019-03-28,28,"A","USGS","0208675010",2.1,"A"
"USGS","02086849",2019-03-29,25.1,"A","USGS","0208675010",1.86,"A"
"USGS","02086849",2019-03-30,25.8,"A","USGS","0208675010",1.71,"A"
"USGS","02086849",2019-03-31,22.7,"A","USGS","0208675010",1.58,"A"
"USGS","02086849",2019-04-01,18.3,"A","USGS","0208675010",1.45,"A"
"USGS","02086849",2019-04-02,33.1,"A","USGS","0208675010",3.72,"A"
"USGS","02086849",2019-04-03,27.3,"A","USGS","0208675010",2.34,"A"
"USGS","02086849",2019-04-04,21.3,"A","USGS","0208675010",2.77,"A"
"USGS","02086849",2019-04-05,75.1,"A","USGS","0208675010",22.9,"A"
"USGS","02086849",2019-04-06,54.7,"A","USGS","0208675010",9.69,"A"
"USGS","02086849",2019-04-07,28.1,"A","USGS","0208675010",3.9,"A"
"USGS","02086849",2019-04-08,76,"A","USGS","0208675010",25,"A"
"USGS","02086849",2019-04-09,176,"A","USGS","0208675010",40.2,"A"
"USGS","02086849",2019-04-10,56,"A","USGS","0208675010",7.14,"A"
"USGS","02086849",2019-04-11,33.9,"A","USGS","0208675010",3.83,"A"
"USGS","02086849",2019-04-12,372,"A","USGS","0208675010",163,"A"
"USGS","02086849",2019-04-13,865,"A e","USGS","0208675010",258,"A"
"USGS","02086849",2019-04-14,282,"A e","USGS","0208675010",68.3,"A"
"USGS","02086849",2019-04-15,146,"A e","USGS","0208675010",50.6,"A"
"USGS","02086849",2019-04-16,33.7,"A e","USGS","0208675010",3.99,"A"
"USGS","02086849",2019-04-17,25.5,"A e","USGS","0208675010",2.13,"A"
"USGS","02086849",2019-04-18,22.9,"A e","USGS","0208675010",1.57,"A"
"USGS","02086849",2019-04-19,117,"A e","USGS","0208675010",24.1,"A"
"USGS","02086849",2019-04-20,58.7,"A e","USGS","0208675010",6.09,"A"
"USGS","02086849",2019-04-21,31.1,"A e","USGS","0208675010",2.31,"A"
"USGS","02086849",2019-04-22,23.9,"A e","USGS","0208675010",1.42,"A"
"USGS","02086849",2019-04-23,22.6,"A e","USGS","0208675010",0.99,"A"
"USGS","02086849",2019-04-24,21.5,"A e","USGS","0208675010",0.83,"A"
"USGS","02086849",2019-04-25,20.1,"A e","USGS","0208675010",0.65,"A"
"USGS","02086849",2019-04-26,31.4,"A e","USGS","0208675010",1.52,"A"
"USGS","02086849",2019-04-27,32.1,"A","USGS","0208675010",1.02,"A"
"USGS","02086849",2019-04-28,27,"A","USGS","0208675010",0.48,"A"
"USGS","02086849",2019-04-29,23.3,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2019-04-30,24.5,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2019-05-01,22.6,"A","USGS","0208675010",0.26,"A"
"USGS","02086849",2019-05-02,23.4,"A","USGS","0208675010",0.26,"A"
"USGS","02086849",2019-05-03,23.8,"A","USGS","0208675010",0.24,"A"
"USGS","02086849",2019-05-04,24,"A","USGS","0208675010",0.34,"A"
"USGS","02086849",2019-05-05,53.4,"A","USGS","0208675010",3.63,"A"
"USGS","02086849",2019-05-06,34.3,"A","USGS","0208675010",1.24,"A"
"USGS","02086849",2019-05-07,23.8,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2019-05-08,19.9,"A","USGS","0208675010",0.32,"A"
"USGS","02086849",2019-05-09,22.5,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2019-05-10,22.1,"A","USGS","0208675010",0.19,"A"
"USGS","02086849",2019-05-11,20.4,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2019-05-12,23.6,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2019-05-13,36.2,"A","USGS","0208675010",4.83,"A"
"USGS","02086849",2019-05-14,20.2,"A","USGS","0208675010",1.23,"A"
"USGS","02086849",2019-05-15,14.1,"A","USGS","0208675010",0.8,"A"
"USGS","02086849",2019-05-16,17,"A","USGS","0208675010",1.07,"A"
"USGS","02086849",2019-05-17,18.5,"A","USGS","0208675010",1.31,"A"
"USGS","02086849",2019-05-18,17.2,"A","USGS","0208675010",0.53,"A"
"USGS","02086849",2019-05-19,17.6,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2019-05-20,15.4,"A","USGS","0208675010",0.82,"A"
"USGS","02086849",2019-05-21,18.1,"A","USGS","0208675010",0.93,"A"
"USGS","02086849",2019-05-22,15.8,"A","USGS","0208675010",0.42,"A"
"USGS","02086849",2019-05-23,16.1,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2019-05-24,17.3,"A","USGS","0208675010",0.37,"A"
"USGS","02086849",2019-05-25,14.5,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2019-05-26,20.7,"A","USGS","0208675010",1.53,"A"
"USGS","02086849",2019-05-27,14.5,"A","USGS","0208675010",0.42,"A"
"USGS","02086849",2019-05-28,13.6,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2019-05-29,15.5,"A","USGS","0208675010",0.64,"A"
"USGS","02086849",2019-05-30,14.8,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2019-05-31,28.4,"A","USGS","0208675010",2.52,"A"
"USGS","02086849",2019-06-01,28.8,"A","USGS","0208675010",1.71,"A"
"USGS","02086849",2019-06-02,14.1,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2019-06-03,13,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2019-06-04,12.3,"A","USGS","0208675010",0.32,"A"
"USGS","02086849",2019-06-05,13,"A","USGS","0208675010",0.41,"A"
"USGS","02086849",2019-06-06,22,"A","USGS","0208675010",6.34,"A"
"USGS","02086849",2019-06-07,84.9,"A","USGS","0208675010",30.3,"A"
"USGS","02086849",2019-06-08,466,"A","USGS","0208675010",167,"A"
"USGS","02086849",2019-06-09,49.1,"A","USGS","0208675010",8.36,"A"
"USGS","02086849",2019-06-10,34.5,"A","USGS","0208675010",7.43,"A"
"USGS","02086849",2019-06-11,23.9,"A","USGS","0208675010",3.45,"A"
"USGS","02086849",2019-06-12,16.6,"A","USGS","0208675010",2.94,"A"
"USGS","02086849",2019-06-13,77.4,"A","USGS","0208675010",22.4,"A"
"USGS","02086849",2019-06-14,24.7,"A","USGS","0208675010",2.7,"A"
"USGS","02086849",2019-06-15,18.9,"A","USGS","0208675010",1.62,"A"
"USGS","02086849",2019-06-16,17.2,"A","USGS","0208675010",1.33,"A"
"USGS","02086849",2019-06-17,16.8,"A","USGS","0208675010",1.16,"A"
"USGS","02086849",2019-06-18,18.6,"A","USGS","0208675010",16.6,"A"
"USGS","02086849",2019-06-19,98.5,"A","USGS","0208675010",42.3,"A"
"USGS","02086849",2019-06-20,40.5,"A","USGS","0208675010",10.3,"A"
"USGS","02086849",2019-06-21,29.3,"A","USGS","0208675010",3.42,"A"
"USGS","02086849",2019-06-22,19,"A","USGS","0208675010",1.43,"A"
"USGS","02086849",2019-06-23,16.4,"A","USGS","0208675010",1.17,"A"
"USGS","02086849",2019-06-24,15.2,"A","USGS","0208675010",1.27,"A"
"USGS","02086849",2019-06-25,19.5,"A","USGS","0208675010",2.84,"A"
"USGS","02086849",2019-06-26,14.1,"A","USGS","0208675010",1.05,"A"
"USGS","02086849",2019-06-27,13.6,"A","USGS","0208675010",0.95,"A"
"USGS","02086849",2019-06-28,14.8,"A","USGS","0208675010",0.85,"A"
"USGS","02086849",2019-06-29,15.8,"A","USGS","0208675010",0.84,"A"
"USGS","02086849",2019-06-30,14,"A","USGS","0208675010",0.75,"A"
"USGS","02086849",2019-07-01,12.2,"A","USGS","0208675010",0.71,"A"
"USGS","02086849",2019-07-02,13.5,"A","USGS","0208675010",0.65,"A"
"USGS","02086849",2019-07-03,12.2,"A","USGS","0208675010",0.68,"A"
"USGS","02086849",2019-07-04,47.7,"A","USGS","0208675010",10.5,"A"
"USGS","02086849",2019-07-05,44.8,"A","USGS","0208675010",22.3,"A"
"USGS","02086849",2019-07-06,25.6,"A","USGS","0208675010",3.93,"A"
"USGS","02086849",2019-07-07,94.6,"A","USGS","0208675010",35.3,"A"
"USGS","02086849",2019-07-08,28.1,"A","USGS","0208675010",4.42,"A"
"USGS","02086849",2019-07-09,17.3,"A","USGS","0208675010",1.67,"A"
"USGS","02086849",2019-07-10,15.7,"A","USGS","0208675010",1.28,"A"
"USGS","02086849",2019-07-11,13.7,"A","USGS","0208675010",1.32,"A"
"USGS","02086849",2019-07-12,14.8,"A","USGS","0208675010",2.82,"A"
"USGS","02086849",2019-07-13,15.9,"A","USGS","0208675010",1.05,"A"
"USGS","02086849",2019-07-14,13.6,"A","USGS","0208675010",0.84,"A"
"USGS","02086849",2019-07-15,12.2,"A","USGS","0208675010",0.74,"A"
"USGS","02086849",2019-07-16,12.9,"A","USGS","0208675010",2.11,"A"
"USGS","02086849",2019-07-17,14.1,"A","USGS","0208675010",4.88,"A"
"USGS","02086849",2019-07-18,20.2,"A","USGS","0208675010",4.2,"A"
"USGS","02086849",2019-07-19,13.3,"A","USGS","0208675010",1.1,"A"
"USGS","02086849",2019-07-20,14.2,"A","USGS","0208675010",0.94,"A"
"USGS","02086849",2019-07-21,12.2,"A","USGS","0208675010",0.9,"A"
"USGS","02086849",2019-07-22,12.3,"A","USGS","0208675010",1.29,"A"
"USGS","02086849",2019-07-23,397,"A","USGS","0208675010",120,"A"
"USGS","02086849",2019-07-24,44.6,"A","USGS","0208675010",6.98,"A"
"USGS","02086849",2019-07-25,17.7,"A","USGS","0208675010",1.72,"A"
"USGS","02086849",2019-07-26,14.6,"A","USGS","0208675010",1.11,"A"
"USGS","02086849",2019-07-27,12.8,"A","USGS","0208675010",0.88,"A"
"USGS","02086849",2019-07-28,11.6,"A","USGS","0208675010",0.8,"A"
"USGS","02086849",2019-07-29,10,"A","USGS","0208675010",0.86,"A"
"USGS","02086849",2019-07-30,11.1,"A","USGS","0208675010",0.75,"A"
"USGS","02086849",2019-07-31,10.8,"A","USGS","0208675010",0.68,"A"
"USGS","02086849",2019-08-01,51.7,"A","USGS","0208675010",6.28,"A"
"USGS","02086849",2019-08-02,20.5,"A","USGS","0208675010",2.59,"A"
"USGS","02086849",2019-08-03,13.5,"A","USGS","0208675010",0.85,"A"
"USGS","02086849",2019-08-04,12.3,"A","USGS","0208675010",0.82,"A"
"USGS","02086849",2019-08-05,34.5,"A","USGS","0208675010",12.3,"A"
"USGS","02086849",2019-08-06,38.4,"A","USGS","0208675010",11.8,"A"
"USGS","02086849",2019-08-07,23.2,"A","USGS","0208675010",3.58,"A"
"USGS","02086849",2019-08-08,15.1,"A","USGS","0208675010",1.28,"A"
"USGS","02086849",2019-08-09,10.9,"A","USGS","0208675010",0.82,"A"
"USGS","02086849",2019-08-10,11.7,"A","USGS","0208675010",0.64,"A"
"USGS","02086849",2019-08-11,10.7,"A","USGS","0208675010",0.56,"A"
"USGS","02086849",2019-08-12,11.1,"A","USGS","0208675010",0.5,"A"
"USGS","02086849",2019-08-13,11.5,"A","USGS","0208675010",1.17,"A"
"USGS","02086849",2019-08-14,78.9,"A","USGS","0208675010",10.9,"A"
"USGS","02086849",2019-08-15,29.3,"A","USGS","0208675010",1.89,"A"
"USGS","02086849",2019-08-16,32.1,"A","USGS","0208675010",1.73,"A"
"USGS","02086849",2019-08-17,66.3,"A","USGS","0208675010",2.07,"A"
"USGS","02086849",2019-08-18,26.5,"A","USGS","0208675010",2.24,"A"
"USGS","02086849",2019-08-19,12.4,"A","USGS","0208675010",0.55,"A"
"USGS","02086849",2019-08-20,12.2,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2019-08-21,10.5,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2019-08-22,12.4,"A","USGS","0208675010",0.52,"A"
"USGS","02086849",2019-08-23,134,"A","USGS","0208675010",54.5,"A"
"USGS","02086849",2019-08-24,239,"A","USGS","0208675010",23,"A"
"USGS","02086849",2019-08-25,36.4,"A","USGS","0208675010",2.43,"A"
"USGS","02086849",2019-08-26,21.8,"A","USGS","0208675010",0.72,"A"
"USGS","02086849",2019-08-27,20.3,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2019-08-28,15,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2019-08-29,18.4,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2019-08-30,17.3,"A","USGS","0208675010",0.22,"A"
"USGS","02086849",2019-08-31,16,"A","USGS","0208675010",0.2,"A"
"USGS","02086849",2019-09-01,15.4,"A","USGS","0208675010",0.19,"A"
"USGS","02086849",2019-09-02,14.7,"A","USGS","0208675010",0.16,"A"
"USGS","02086849",2019-09-03,15,"A","USGS","0208675010",0.16,"A"
"USGS","02086849",2019-09-04,15.4,"A","USGS","0208675010",0.15,"A"
"USGS","02086849",2019-09-05,23.6,"A","USGS","0208675010",1.28,"A"
"USGS","02086849",2019-09-06,33.1,"A","USGS","0208675010",1.58,"A"
"USGS","02086849",2019-09-07,18.6,"A","USGS","0208675010",0.24,"A"
"USGS","02086849",2019-09-08,15.7,"A","USGS","0208675010",0.15,"A"
"USGS","02086849",2019-09-09,14.7,"A","USGS","0208675010",0.12,"A"
"USGS","02086849",2019-09-10,15.7,"A","USGS","0208675010",0.12,"A"
"USGS","02086849",2019-09-11,15.4,"A","USGS","0208675010",0.11,"A"
"USGS","02086849",2019-09-12,14.5,"A","USGS","0208675010",0.11,"A"
"USGS","02086849",2019-09-13,14.8,"A","USGS","0208675010",0.12,"A"
"USGS","02086849",2019-09-14,16.7,"A","USGS","0208675010",0.11,"A"
"USGS","02086849",2019-09-15,14.4,"A","USGS","0208675010",0.11,"A"
"USGS","02086849",2019-09-16,14.2,"A","USGS","0208675010",0.12,"A"
"USGS","02086849",2019-09-17,13.8,"A","USGS","0208675010",0.13,"A"
"USGS","02086849",2019-09-18,15.1,"A","USGS","0208675010",0.11,"A"
"USGS","02086849",2019-09-19,14.3,"A","USGS","0208675010",0.1,"A"
"USGS","02086849",2019-09-20,12.7,"A","USGS","0208675010",0.12,"A"
"USGS","02086849",2019-09-21,14,"A","USGS","0208675010",1.14,"A"
"USGS","02086849",2019-09-22,16.8,"A","USGS","0208675010",0.62,"A"
"USGS","02086849",2019-09-23,17.7,"A","USGS","0208675010",0.08,"A"
"USGS","02086849",2019-09-24,15.2,"A","USGS","0208675010",0.08,"A"
"USGS","02086849",2019-09-25,14.2,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2019-09-26,13.3,"A","USGS","0208675010",0.13,"A"
"USGS","02086849",2019-09-27,12.3,"A","USGS","0208675010",0.12,"A"
"USGS","02086849",2019-09-28,16.2,"A","USGS","0208675010",0.13,"A"
"USGS","02086849",2019-09-29,15.4,"A","USGS","0208675010",0.14,"A"
"USGS","02086849",2019-09-30,13.8,"A","USGS","0208675010",0.12,"A"
"USGS","02086849",2019-10-01,14.9,"A","USGS","0208675010",0.08,"A"
"USGS","02086849",2019-10-02,16.5,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2019-10-03,14.9,"A","USGS","0208675010",0.09,"A"
"USGS","02086849",2019-10-04,14.8,"A","USGS","0208675010",0.11,"A"
"USGS","02086849",2019-10-05,16.7,"A","USGS","0208675010",0.09,"A"
"USGS","02086849",2019-10-06,14.5,"A",NA,NA,NA,NA
"USGS","02086849",2019-10-07,13.8,"A","USGS","0208675010",0.08,"A"
"USGS","02086849",2019-10-08,14.8,"A","USGS","0208675010",0.22,"A"
"USGS","02086849",2019-10-09,14.9,"A","USGS","0208675010",0.2,"A"
"USGS","02086849",2019-10-10,16.4,"A","USGS","0208675010",0.13,"A"
"USGS","02086849",2019-10-11,13,"A","USGS","0208675010",0.18,"A"
"USGS","02086849",2019-10-12,15.5,"A","USGS","0208675010",0.16,"A"
"USGS","02086849",2019-10-13,27.8,"A","USGS","0208675010",1.43,"A"
"USGS","02086849",2019-10-14,29.9,"A","USGS","0208675010",1.05,"A"
