"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","0208675010",2014-09-10,1.06,"A"
"USGS","0208675010",2014-09-11,0.88,"A"
"USGS","0208675010",2014-09-12,2.83,"A"
"USGS","0208675010",2014-09-13,0.71,"A"
"USGS","0208675010",2014-09-14,0.51,"A"
"USGS","0208675010",2014-09-15,0.43,"A"
"USGS","0208675010",2014-09-16,0.39,"A"
"USGS","0208675010",2014-09-17,0.47,"A"
"USGS","0208675010",2014-09-18,0.33,"A"
"USGS","0208675010",2014-09-19,0.29,"A"
"USGS","0208675010",2014-09-20,0.3,"A"
"USGS","0208675010",2014-09-21,0.33,"A"
"USGS","0208675010",2014-09-22,0.32,"A"
"USGS","0208675010",2014-09-23,0.34,"A"
"USGS","0208675010",2014-09-24,67.1,"A"
"USGS","0208675010",2014-09-25,11.8,"A"
"USGS","0208675010",2014-09-26,1.66,"A"
"USGS","0208675010",2014-09-27,0.81,"A"
"USGS","0208675010",2014-09-28,0.6,"A"
"USGS","0208675010",2014-09-29,2.69,"A"
"USGS","0208675010",2014-09-30,2.02,"A"
"USGS","0208675010",2014-10-01,0.7,"A"
"USGS","0208675010",2014-10-02,0.49,"A"
"USGS","0208675010",2014-10-03,0.43,"A"
"USGS","0208675010",2014-10-04,0.48,"A"
"USGS","0208675010",2014-10-05,0.53,"A"
"USGS","0208675010",2014-10-06,0.47,"A"
"USGS","0208675010",2014-10-07,0.45,"A"
"USGS","0208675010",2014-10-08,0.58,"A"
"USGS","0208675010",2014-10-09,0.49,"A"
"USGS","0208675010",2014-10-10,1.8,"A"
"USGS","0208675010",2014-10-11,2.49,"A"
"USGS","0208675010",2014-10-12,0.56,"A"
"USGS","0208675010",2014-10-13,0.67,"A"
"USGS","0208675010",2014-10-14,5.04,"A"
"USGS","0208675010",2014-10-15,36.4,"A"
"USGS","0208675010",2014-10-16,3.43,"A"
"USGS","0208675010",2014-10-17,1.03,"A"
"USGS","0208675010",2014-10-18,0.51,"A"
"USGS","0208675010",2014-10-19,0.46,"A"
"USGS","0208675010",2014-10-20,0.52,"A"
"USGS","0208675010",2014-10-21,0.37,"A"
"USGS","0208675010",2014-10-22,0.31,"A"
"USGS","0208675010",2014-10-23,0.37,"A"
"USGS","0208675010",2014-10-24,0.35,"A"
"USGS","0208675010",2014-10-25,0.25,"A"
"USGS","0208675010",2014-10-26,0.26,"A"
"USGS","0208675010",2014-10-27,0.35,"A"
"USGS","0208675010",2014-10-28,0.24,"A"
"USGS","0208675010",2014-10-29,0.22,"A"
"USGS","0208675010",2014-10-30,0.28,"A"
"USGS","0208675010",2014-10-31,0.19,"A"
"USGS","0208675010",2014-11-01,5.41,"A"
"USGS","0208675010",2014-11-02,0.63,"A"
"USGS","0208675010",2014-11-03,0.22,"A"
"USGS","0208675010",2014-11-04,0.28,"A"
"USGS","0208675010",2014-11-05,0.2,"A"
"USGS","0208675010",2014-11-06,3.22,"A"
"USGS","0208675010",2014-11-07,2.88,"A"
"USGS","0208675010",2014-11-08,0.44,"A"
"USGS","0208675010",2014-11-09,0.23,"A"
"USGS","0208675010",2014-11-10,0.17,"A"
"USGS","0208675010",2014-11-11,0.13,"A"
"USGS","0208675010",2014-11-12,0.14,"A"
"USGS","0208675010",2014-11-13,0.21,"A"
"USGS","0208675010",2014-11-14,0.23,"A"
"USGS","0208675010",2014-11-15,0.22,"A"
"USGS","0208675010",2014-11-16,0.15,"A"
"USGS","0208675010",2014-11-17,3.69,"A"
"USGS","0208675010",2014-11-18,0.96,"A"
"USGS","0208675010",2014-11-19,0.31,"A"
"USGS","0208675010",2014-11-20,0.29,"A"
"USGS","0208675010",2014-11-21,0.22,"A"
"USGS","0208675010",2014-11-22,0.2,"A"
"USGS","0208675010",2014-11-23,3.7,"A"
"USGS","0208675010",2014-11-24,10.7,"A"
"USGS","0208675010",2014-11-25,1.07,"A"
"USGS","0208675010",2014-11-26,98.5,"A"
"USGS","0208675010",2014-11-27,5.79,"A"
"USGS","0208675010",2014-11-28,2.08,"A"
"USGS","0208675010",2014-11-29,0.94,"A"
"USGS","0208675010",2014-11-30,0.61,"A"
"USGS","0208675010",2014-12-01,0.49,"A"
"USGS","0208675010",2014-12-02,0.43,"A"
"USGS","0208675010",2014-12-03,0.41,"A"
"USGS","0208675010",2014-12-04,0.48,"A"
"USGS","0208675010",2014-12-05,0.34,"A"
"USGS","0208675010",2014-12-06,0.52,"A"
"USGS","0208675010",2014-12-07,0.74,"A"
"USGS","0208675010",2014-12-08,0.48,"A"
"USGS","0208675010",2014-12-09,16.4,"A"
"USGS","0208675010",2014-12-10,4.76,"A"
"USGS","0208675010",2014-12-11,1.31,"A"
"USGS","0208675010",2014-12-12,0.74,"A"
"USGS","0208675010",2014-12-13,0.7,"A"
"USGS","0208675010",2014-12-14,0.45,"A"
"USGS","0208675010",2014-12-15,0.43,"A"
"USGS","0208675010",2014-12-16,4.4,"A"
"USGS","0208675010",2014-12-17,1.8,"A"
"USGS","0208675010",2014-12-18,0.7,"A"
"USGS","0208675010",2014-12-19,0.94,"A"
"USGS","0208675010",2014-12-20,0.8,"A"
"USGS","0208675010",2014-12-21,0.71,"A"
"USGS","0208675010",2014-12-22,7.84,"A"
"USGS","0208675010",2014-12-23,4.59,"A"
"USGS","0208675010",2014-12-24,133,"A"
"USGS","0208675010",2014-12-25,7.9,"A"
"USGS","0208675010",2014-12-26,2.62,"A"
"USGS","0208675010",2014-12-27,1.49,"A"
"USGS","0208675010",2014-12-28,1.05,"A"
"USGS","0208675010",2014-12-29,37.5,"A"
"USGS","0208675010",2014-12-30,6.4,"A"
"USGS","0208675010",2014-12-31,2.69,"A"
"USGS","0208675010",2015-01-01,1.57,"A"
"USGS","0208675010",2015-01-02,1.12,"A"
"USGS","0208675010",2015-01-03,2.35,"A"
"USGS","0208675010",2015-01-04,5.13,"A"
"USGS","0208675010",2015-01-05,2.23,"A"
"USGS","0208675010",2015-01-06,1.4,"A"
"USGS","0208675010",2015-01-07,1.22,"A"
"USGS","0208675010",2015-01-08,1.02,"A"
"USGS","0208675010",2015-01-09,0.91,"A"
"USGS","0208675010",2015-01-10,0.85,"A"
"USGS","0208675010",2015-01-11,0.77,"A"
"USGS","0208675010",2015-01-12,95.2,"A"
"USGS","0208675010",2015-01-13,10.4,"A"
"USGS","0208675010",2015-01-14,5.12,"A"
"USGS","0208675010",2015-01-15,3.15,"A"
"USGS","0208675010",2015-01-16,2.34,"A"
"USGS","0208675010",2015-01-17,1.72,"A"
"USGS","0208675010",2015-01-18,15.1,"A"
"USGS","0208675010",2015-01-19,3.74,"A"
"USGS","0208675010",2015-01-20,2.12,"A"
"USGS","0208675010",2015-01-21,1.58,"A"
"USGS","0208675010",2015-01-22,1.33,"A"
"USGS","0208675010",2015-01-23,13.7,"A"
"USGS","0208675010",2015-01-24,27.4,"A"
"USGS","0208675010",2015-01-25,5.33,"A"
"USGS","0208675010",2015-01-26,6.49,"A"
"USGS","0208675010",2015-01-27,3.64,"A"
"USGS","0208675010",2015-01-28,2.19,"A"
"USGS","0208675010",2015-01-29,1.69,"A"
"USGS","0208675010",2015-01-30,1.59,"A"
"USGS","0208675010",2015-01-31,1.29,"A"
"USGS","0208675010",2015-02-01,1.17,"A"
"USGS","0208675010",2015-02-02,8.26,"A"
"USGS","0208675010",2015-02-03,2.48,"A"
"USGS","0208675010",2015-02-04,1.59,"A"
"USGS","0208675010",2015-02-05,1.43,"A"
"USGS","0208675010",2015-02-06,1.2,"A"
"USGS","0208675010",2015-02-07,1.1,"A"
"USGS","0208675010",2015-02-08,1.27,"A"
"USGS","0208675010",2015-02-09,3.89,"A"
"USGS","0208675010",2015-02-10,39.7,"A"
"USGS","0208675010",2015-02-11,6.12,"A"
"USGS","0208675010",2015-02-12,3.43,"A"
"USGS","0208675010",2015-02-13,2.28,"A"
"USGS","0208675010",2015-02-14,1.92,"A"
"USGS","0208675010",2015-02-15,1.8,"A"
"USGS","0208675010",2015-02-16,1.4,"A"
"USGS","0208675010",2015-02-17,4.4,"A"
"USGS","0208675010",2015-02-18,6.48,"A"
"USGS","0208675010",2015-02-19,4.8,"A"
"USGS","0208675010",2015-02-20,3.95,"A"
"USGS","0208675010",2015-02-21,1.57,"A"
"USGS","0208675010",2015-02-22,11.5,"A"
"USGS","0208675010",2015-02-23,6.66,"A"
"USGS","0208675010",2015-02-24,3.99,"A"
"USGS","0208675010",2015-02-25,3.23,"A"
"USGS","0208675010",2015-02-26,8.43,"A"
"USGS","0208675010",2015-02-27,14,"A"
"USGS","0208675010",2015-02-28,9,"A"
"USGS","0208675010",2015-03-01,52.1,"A"
"USGS","0208675010",2015-03-02,28.2,"A"
"USGS","0208675010",2015-03-03,11.6,"A"
"USGS","0208675010",2015-03-04,9.47,"A"
"USGS","0208675010",2015-03-05,104,"A"
"USGS","0208675010",2015-03-06,14.2,"A"
"USGS","0208675010",2015-03-07,6.52,"A"
"USGS","0208675010",2015-03-08,4.76,"A"
"USGS","0208675010",2015-03-09,3.63,"A"
"USGS","0208675010",2015-03-10,2.99,"A"
"USGS","0208675010",2015-03-11,2.69,"A"
"USGS","0208675010",2015-03-12,2.9,"A"
"USGS","0208675010",2015-03-13,2.17,"A"
"USGS","0208675010",2015-03-14,7.94,"A"
"USGS","0208675010",2015-03-15,4.42,"A"
"USGS","0208675010",2015-03-16,2.54,"A"
"USGS","0208675010",2015-03-17,2.14,"A"
"USGS","0208675010",2015-03-18,1.68,"A"
"USGS","0208675010",2015-03-19,3.83,"A"
"USGS","0208675010",2015-03-20,22.7,"A"
"USGS","0208675010",2015-03-21,5.29,"A"
"USGS","0208675010",2015-03-22,3.19,"A"
"USGS","0208675010",2015-03-23,2.42,"A"
"USGS","0208675010",2015-03-24,1.95,"A"
"USGS","0208675010",2015-03-25,1.76,"A"
"USGS","0208675010",2015-03-26,5.03,"A"
"USGS","0208675010",2015-03-27,5.17,"A"
"USGS","0208675010",2015-03-28,2.98,"A"
"USGS","0208675010",2015-03-29,1.73,"A"
"USGS","0208675010",2015-03-30,3.57,"A"
"USGS","0208675010",2015-03-31,2.16,"A"
"USGS","0208675010",2015-04-01,1.54,"A"
"USGS","0208675010",2015-04-02,1.41,"A"
"USGS","0208675010",2015-04-03,1.09,"A"
"USGS","0208675010",2015-04-04,1.14,"A"
"USGS","0208675010",2015-04-05,1.3,"A"
"USGS","0208675010",2015-04-06,1.35,"A"
"USGS","0208675010",2015-04-07,1.68,"A"
"USGS","0208675010",2015-04-08,1.79,"A"
"USGS","0208675010",2015-04-09,4.01,"A"
"USGS","0208675010",2015-04-10,8.38,"A"
"USGS","0208675010",2015-04-11,2.03,"A"
"USGS","0208675010",2015-04-12,1.33,"A"
"USGS","0208675010",2015-04-13,1.17,"A"
"USGS","0208675010",2015-04-14,2.16,"A"
"USGS","0208675010",2015-04-15,5.96,"A"
"USGS","0208675010",2015-04-16,7.21,"A"
"USGS","0208675010",2015-04-17,2.66,"A"
"USGS","0208675010",2015-04-18,4.27,"A"
"USGS","0208675010",2015-04-19,54.9,"A"
"USGS","0208675010",2015-04-20,34.2,"A"
"USGS","0208675010",2015-04-21,29.3,"A"
"USGS","0208675010",2015-04-22,4.43,"A"
"USGS","0208675010",2015-04-23,2.64,"A"
"USGS","0208675010",2015-04-24,1.77,"A"
"USGS","0208675010",2015-04-25,4.08,"A"
"USGS","0208675010",2015-04-26,3.81,"A"
"USGS","0208675010",2015-04-27,1.99,"A"
"USGS","0208675010",2015-04-28,1.57,"A"
"USGS","0208675010",2015-04-29,1.37,"A"
"USGS","0208675010",2015-04-30,42,"A"
"USGS","0208675010",2015-05-01,12.2,"A"
"USGS","0208675010",2015-05-02,4.33,"A"
"USGS","0208675010",2015-05-03,2.22,"A"
"USGS","0208675010",2015-05-04,1.49,"A"
"USGS","0208675010",2015-05-05,0.89,"A"
"USGS","0208675010",2015-05-06,0.69,"A"
"USGS","0208675010",2015-05-07,0.54,"A"
"USGS","0208675010",2015-05-08,0.52,"A"
"USGS","0208675010",2015-05-09,0.5,"A"
"USGS","0208675010",2015-05-10,0.87,"A"
"USGS","0208675010",2015-05-11,2.12,"A"
"USGS","0208675010",2015-05-12,0.78,"A"
"USGS","0208675010",2015-05-13,0.56,"A"
"USGS","0208675010",2015-05-14,0.43,"A"
"USGS","0208675010",2015-05-15,0.43,"A"
"USGS","0208675010",2015-05-16,0.46,"A"
"USGS","0208675010",2015-05-17,0.48,"A"
"USGS","0208675010",2015-05-18,0.43,"A"
"USGS","0208675010",2015-05-19,0.81,"A"
"USGS","0208675010",2015-05-20,0.92,"A"
"USGS","0208675010",2015-05-21,4.51,"A"
"USGS","0208675010",2015-05-22,1.24,"A"
"USGS","0208675010",2015-05-23,0.51,"A"
"USGS","0208675010",2015-05-24,0.4,"A"
"USGS","0208675010",2015-05-25,0.34,"A"
"USGS","0208675010",2015-05-26,0.33,"A"
"USGS","0208675010",2015-05-27,0.33,"A"
"USGS","0208675010",2015-05-28,0.45,"A"
"USGS","0208675010",2015-05-29,0.52,"A"
"USGS","0208675010",2015-05-30,0.26,"A"
"USGS","0208675010",2015-05-31,0.23,"A"
"USGS","0208675010",2015-06-01,0.22,"A"
"USGS","0208675010",2015-06-02,0.23,"A"
"USGS","0208675010",2015-06-03,0.47,"A"
"USGS","0208675010",2015-06-04,0.52,"A"
"USGS","0208675010",2015-06-05,0.32,"A"
"USGS","0208675010",2015-06-06,0.25,"A"
"USGS","0208675010",2015-06-07,0.18,"A"
"USGS","0208675010",2015-06-08,0.16,"A"
"USGS","0208675010",2015-06-09,4.75,"A"
"USGS","0208675010",2015-06-10,0.52,"A"
"USGS","0208675010",2015-06-11,0.24,"A"
"USGS","0208675010",2015-06-12,0.18,"A"
"USGS","0208675010",2015-06-13,0.23,"A"
"USGS","0208675010",2015-06-14,0.21,"A"
"USGS","0208675010",2015-06-15,0.15,"A"
"USGS","0208675010",2015-06-16,0.36,"A"
"USGS","0208675010",2015-06-17,0.19,"A"
"USGS","0208675010",2015-06-18,22,"A"
"USGS","0208675010",2015-06-19,32.3,"A"
"USGS","0208675010",2015-06-20,1.18,"A"
"USGS","0208675010",2015-06-21,0.54,"A"
"USGS","0208675010",2015-06-22,0.33,"A"
"USGS","0208675010",2015-06-23,0.25,"A"
"USGS","0208675010",2015-06-24,0.21,"A"
"USGS","0208675010",2015-06-25,12.8,"A"
"USGS","0208675010",2015-06-26,4.95,"A"
"USGS","0208675010",2015-06-27,16.5,"A"
"USGS","0208675010",2015-06-28,1.89,"A"
"USGS","0208675010",2015-06-29,0.59,"A"
"USGS","0208675010",2015-06-30,2.27,"A"
"USGS","0208675010",2015-07-01,4.05,"A"
"USGS","0208675010",2015-07-02,1.31,"A"
"USGS","0208675010",2015-07-03,16.1,"A"
"USGS","0208675010",2015-07-04,2.85,"A"
"USGS","0208675010",2015-07-05,3.34,"A"
"USGS","0208675010",2015-07-06,8.5,"A"
"USGS","0208675010",2015-07-07,1.45,"A"
"USGS","0208675010",2015-07-08,0.61,"A"
"USGS","0208675010",2015-07-09,0.49,"A"
"USGS","0208675010",2015-07-10,0.38,"A"
"USGS","0208675010",2015-07-11,0.29,"A"
"USGS","0208675010",2015-07-12,0.25,"A"
"USGS","0208675010",2015-07-13,2.9,"A"
"USGS","0208675010",2015-07-14,2.82,"A"
"USGS","0208675010",2015-07-15,0.56,"A"
"USGS","0208675010",2015-07-16,0.32,"A"
"USGS","0208675010",2015-07-17,0.25,"A"
"USGS","0208675010",2015-07-18,0.4,"A"
"USGS","0208675010",2015-07-19,1.08,"A"
"USGS","0208675010",2015-07-20,0.47,"A"
"USGS","0208675010",2015-07-21,6.2,"A"
"USGS","0208675010",2015-07-22,3.19,"A"
"USGS","0208675010",2015-07-23,48.8,"A"
"USGS","0208675010",2015-07-24,3.17,"A"
"USGS","0208675010",2015-07-25,1.01,"A"
"USGS","0208675010",2015-07-26,0.59,"A"
"USGS","0208675010",2015-07-27,0.43,"A"
"USGS","0208675010",2015-07-28,0.42,"A"
"USGS","0208675010",2015-07-29,0.72,"A"
"USGS","0208675010",2015-07-30,0.48,"A"
"USGS","0208675010",2015-07-31,3.29,"A"
"USGS","0208675010",2015-08-01,0.55,"A"
"USGS","0208675010",2015-08-02,0.35,"A"
"USGS","0208675010",2015-08-03,0.25,"A"
"USGS","0208675010",2015-08-04,0.25,"A"
"USGS","0208675010",2015-08-05,0.27,"A"
"USGS","0208675010",2015-08-06,43.6,"A"
"USGS","0208675010",2015-08-07,3.82,"A"
"USGS","0208675010",2015-08-08,1.08,"A"
"USGS","0208675010",2015-08-09,0.55,"A"
"USGS","0208675010",2015-08-10,0.37,"A"
"USGS","0208675010",2015-08-11,1.55,"A"
"USGS","0208675010",2015-08-12,2.72,"A"
"USGS","0208675010",2015-08-13,0.71,"A"
"USGS","0208675010",2015-08-14,0.43,"A"
"USGS","0208675010",2015-08-15,0.3,"A"
"USGS","0208675010",2015-08-16,0.28,"A"
"USGS","0208675010",2015-08-17,0.24,"A"
"USGS","0208675010",2015-08-18,0.23,"A"
"USGS","0208675010",2015-08-19,1.56,"A"
"USGS","0208675010",2015-08-20,1.89,"A"
"USGS","0208675010",2015-08-21,0.39,"A"
"USGS","0208675010",2015-08-22,0.27,"A"
"USGS","0208675010",2015-08-23,0.21,"A"
"USGS","0208675010",2015-08-24,0.17,"A"
"USGS","0208675010",2015-08-25,0.21,"A"
"USGS","0208675010",2015-08-26,0.24,"A"
"USGS","0208675010",2015-08-27,0.19,"A"
"USGS","0208675010",2015-08-28,0.44,"A"
"USGS","0208675010",2015-08-29,0.17,"A"
"USGS","0208675010",2015-08-30,0.16,"A"
"USGS","0208675010",2015-08-31,28.4,"A"
"USGS","0208675010",2015-09-01,1.82,"A"
"USGS","0208675010",2015-09-02,0.7,"A"
"USGS","0208675010",2015-09-03,0.49,"A"
"USGS","0208675010",2015-09-04,0.46,"A"
"USGS","0208675010",2015-09-05,0.43,"A"
"USGS","0208675010",2015-09-06,0.31,"A"
"USGS","0208675010",2015-09-07,0.33,"A"
"USGS","0208675010",2015-09-08,0.25,"A"
"USGS","0208675010",2015-09-09,0.28,"A"
"USGS","0208675010",2015-09-10,6.96,"A"
"USGS","0208675010",2015-09-11,1.59,"A"
"USGS","0208675010",2015-09-12,0.54,"A"
"USGS","0208675010",2015-09-13,0.58,"A"
"USGS","0208675010",2015-09-14,0.31,"A"
"USGS","0208675010",2015-09-15,0.24,"A"
"USGS","0208675010",2015-09-16,0.21,"A"
"USGS","0208675010",2015-09-17,0.3,"A"
"USGS","0208675010",2015-09-18,0.36,"A"
"USGS","0208675010",2015-09-19,0.3,"A"
"USGS","0208675010",2015-09-20,0.18,"A"
"USGS","0208675010",2015-09-21,1.44,"A"
"USGS","0208675010",2015-09-22,0.51,"A"
"USGS","0208675010",2015-09-23,0.27,"A"
"USGS","0208675010",2015-09-24,0.15,"A"
"USGS","0208675010",2015-09-25,57.4,"A"
"USGS","0208675010",2015-09-26,18,"A"
"USGS","0208675010",2015-09-27,10.7,"A"
"USGS","0208675010",2015-09-28,3.04,"A"
"USGS","0208675010",2015-09-29,45.1,"A"
"USGS","0208675010",2015-09-30,3.59,"A"
"USGS","0208675010",2015-10-01,2.03,"A"
"USGS","0208675010",2015-10-02,78.5,"A"
"USGS","0208675010",2015-10-03,146,"A"
"USGS","0208675010",2015-10-04,21.3,"A"
"USGS","0208675010",2015-10-05,4.13,"A"
"USGS","0208675010",2015-10-06,1.71,"A"
"USGS","0208675010",2015-10-07,0.87,"A"
"USGS","0208675010",2015-10-08,0.6,"A"
"USGS","0208675010",2015-10-09,0.49,"A"
"USGS","0208675010",2015-10-10,0.76,"A"
"USGS","0208675010",2015-10-11,0.94,"A"
"USGS","0208675010",2015-10-12,0.43,"A"
"USGS","0208675010",2015-10-13,0.34,"A"
"USGS","0208675010",2015-10-14,0.31,"A"
"USGS","0208675010",2015-10-15,0.29,"A"
"USGS","0208675010",2015-10-16,0.28,"A"
"USGS","0208675010",2015-10-17,0.32,"A"
"USGS","0208675010",2015-10-18,0.36,"A"
"USGS","0208675010",2015-10-19,0.35,"A"
"USGS","0208675010",2015-10-20,0.34,"A"
"USGS","0208675010",2015-10-21,0.28,"A"
"USGS","0208675010",2015-10-22,0.33,"A"
"USGS","0208675010",2015-10-23,0.35,"A"
"USGS","0208675010",2015-10-24,0.34,"A"
"USGS","0208675010",2015-10-25,0.28,"A"
"USGS","0208675010",2015-10-26,0.29,"A"
"USGS","0208675010",2015-10-27,2.15,"A"
"USGS","0208675010",2015-10-28,21.7,"A"
"USGS","0208675010",2015-10-29,4.08,"A"
"USGS","0208675010",2015-10-30,0.98,"A"
"USGS","0208675010",2015-10-31,0.47,"A"
"USGS","0208675010",2015-11-01,0.44,"A"
"USGS","0208675010",2015-11-02,73.1,"A"
"USGS","0208675010",2015-11-03,8.58,"A"
"USGS","0208675010",2015-11-04,3.35,"A"
"USGS","0208675010",2015-11-05,1.57,"A"
"USGS","0208675010",2015-11-06,0.93,"A"
"USGS","0208675010",2015-11-07,15.2,"A"
"USGS","0208675010",2015-11-08,2.78,"A"
"USGS","0208675010",2015-11-09,66.5,"A"
"USGS","0208675010",2015-11-10,25,"A"
"USGS","0208675010",2015-11-11,4.85,"A"
"USGS","0208675010",2015-11-12,2.21,"A"
"USGS","0208675010",2015-11-13,1.48,"A"
"USGS","0208675010",2015-11-14,1,"A"
"USGS","0208675010",2015-11-15,0.79,"A"
"USGS","0208675010",2015-11-16,0.7,"A"
"USGS","0208675010",2015-11-17,0.65,"A"
"USGS","0208675010",2015-11-18,0.62,"A"
"USGS","0208675010",2015-11-19,88.3,"A"
"USGS","0208675010",2015-11-20,7.07,"A"
"USGS","0208675010",2015-11-21,2.75,"A"
"USGS","0208675010",2015-11-22,1.73,"A"
"USGS","0208675010",2015-11-23,1.19,"A"
"USGS","0208675010",2015-11-24,0.95,"A"
"USGS","0208675010",2015-11-25,0.8,"A"
"USGS","0208675010",2015-11-26,0.69,"A"
"USGS","0208675010",2015-11-27,0.78,"A"
"USGS","0208675010",2015-11-28,0.66,"A"
"USGS","0208675010",2015-11-29,0.7,"A"
"USGS","0208675010",2015-11-30,19.2,"A"
"USGS","0208675010",2015-12-01,12.2,"A"
"USGS","0208675010",2015-12-02,5.28,"A"
"USGS","0208675010",2015-12-03,3.15,"A"
"USGS","0208675010",2015-12-04,1.72,"A"
"USGS","0208675010",2015-12-05,1.25,"A"
"USGS","0208675010",2015-12-06,1.04,"A"
"USGS","0208675010",2015-12-07,0.97,"A"
"USGS","0208675010",2015-12-08,0.92,"A"
"USGS","0208675010",2015-12-09,0.8,"A"
"USGS","0208675010",2015-12-10,0.75,"A"
"USGS","0208675010",2015-12-11,0.71,"A"
"USGS","0208675010",2015-12-12,0.71,"A"
"USGS","0208675010",2015-12-13,0.69,"A"
"USGS","0208675010",2015-12-14,1.46,"A"
"USGS","0208675010",2015-12-15,1.37,"A"
"USGS","0208675010",2015-12-16,0.77,"A"
"USGS","0208675010",2015-12-17,73.4,"A"
"USGS","0208675010",2015-12-18,12.8,"A"
"USGS","0208675010",2015-12-19,4.24,"A"
"USGS","0208675010",2015-12-20,2.27,"A"
"USGS","0208675010",2015-12-21,1.96,"A"
"USGS","0208675010",2015-12-22,94.1,"A"
"USGS","0208675010",2015-12-23,269,"A"
"USGS","0208675010",2015-12-24,33.6,"A"
"USGS","0208675010",2015-12-25,8.34,"A"
"USGS","0208675010",2015-12-26,4.96,"A"
"USGS","0208675010",2015-12-27,3.54,"A"
"USGS","0208675010",2015-12-28,6.05,"A"
"USGS","0208675010",2015-12-29,21.4,"A"
"USGS","0208675010",2015-12-30,257,"A"
"USGS","0208675010",2015-12-31,34.4,"A"
"USGS","0208675010",2016-01-01,8.12,"A"
"USGS","0208675010",2016-01-02,4.28,"A"
"USGS","0208675010",2016-01-03,3.31,"A"
"USGS","0208675010",2016-01-04,2.72,"A"
"USGS","0208675010",2016-01-05,2.47,"A"
"USGS","0208675010",2016-01-06,1.91,"A"
"USGS","0208675010",2016-01-07,1.86,"A"
"USGS","0208675010",2016-01-08,1.87,"A"
"USGS","0208675010",2016-01-09,2.57,"A"
"USGS","0208675010",2016-01-10,5.84,"A"
"USGS","0208675010",2016-01-11,2.38,"A"
"USGS","0208675010",2016-01-12,1.83,"A"
"USGS","0208675010",2016-01-13,1.52,"A"
"USGS","0208675010",2016-01-14,1.38,"A"
"USGS","0208675010",2016-01-15,3.12,"A"
"USGS","0208675010",2016-01-16,4.77,"A"
"USGS","0208675010",2016-01-17,3.18,"A"
"USGS","0208675010",2016-01-18,2.2,"A"
"USGS","0208675010",2016-01-19,1.5,"A"
"USGS","0208675010",2016-01-20,1.26,"A"
"USGS","0208675010",2016-01-21,1.34,"A"
"USGS","0208675010",2016-01-22,1.64,"A"
"USGS","0208675010",2016-01-23,2.63,"A"
"USGS","0208675010",2016-01-24,3.54,"A"
"USGS","0208675010",2016-01-25,5.72,"A"
"USGS","0208675010",2016-01-26,17.2,"A"
"USGS","0208675010",2016-01-27,14.7,"A"
"USGS","0208675010",2016-01-28,6.84,"A"
"USGS","0208675010",2016-01-29,4.72,"A"
"USGS","0208675010",2016-01-30,3.22,"A"
"USGS","0208675010",2016-01-31,2.57,"A"
"USGS","0208675010",2016-02-01,2.57,"A"
"USGS","0208675010",2016-02-02,3.47,"A"
"USGS","0208675010",2016-02-03,72.6,"A"
"USGS","0208675010",2016-02-04,20.6,"A"
"USGS","0208675010",2016-02-05,5.77,"A"
"USGS","0208675010",2016-02-06,3.53,"A"
"USGS","0208675010",2016-02-07,3,"A"
"USGS","0208675010",2016-02-08,2.8,"A"
"USGS","0208675010",2016-02-09,2.27,"A"
"USGS","0208675010",2016-02-10,1.86,"A"
"USGS","0208675010",2016-02-11,1.61,"A"
"USGS","0208675010",2016-02-12,1.46,"A"
"USGS","0208675010",2016-02-13,1.53,"A"
"USGS","0208675010",2016-02-14,1.25,"A"
"USGS","0208675010",2016-02-15,4.76,"A"
"USGS","0208675010",2016-02-16,120,"A"
"USGS","0208675010",2016-02-17,9.65,"A"
"USGS","0208675010",2016-02-18,4.68,"A"
"USGS","0208675010",2016-02-19,3.28,"A"
"USGS","0208675010",2016-02-20,2.78,"A"
"USGS","0208675010",2016-02-21,2.49,"A"
"USGS","0208675010",2016-02-22,17.8,"A"
"USGS","0208675010",2016-02-23,25.5,"A"
"USGS","0208675010",2016-02-24,60.2,"A"
"USGS","0208675010",2016-02-25,16.1,"A"
"USGS","0208675010",2016-02-26,5.62,"A"
"USGS","0208675010",2016-02-27,3.84,"A"
"USGS","0208675010",2016-02-28,2.96,"A"
"USGS","0208675010",2016-02-29,2.52,"A"
"USGS","0208675010",2016-03-01,2.16,"A"
"USGS","0208675010",2016-03-02,3.49,"A"
"USGS","0208675010",2016-03-03,1.81,"A"
"USGS","0208675010",2016-03-04,3.83,"A"
"USGS","0208675010",2016-03-05,1.86,"A"
"USGS","0208675010",2016-03-06,1.71,"A"
"USGS","0208675010",2016-03-07,1.53,"A"
"USGS","0208675010",2016-03-08,1.46,"A"
"USGS","0208675010",2016-03-09,1.57,"A"
"USGS","0208675010",2016-03-10,1.24,"A"
"USGS","0208675010",2016-03-11,1.2,"A"
"USGS","0208675010",2016-03-12,1.08,"A"
"USGS","0208675010",2016-03-13,7.63,"A"
"USGS","0208675010",2016-03-14,102,"A"
"USGS","0208675010",2016-03-15,47.2,"A"
"USGS","0208675010",2016-03-16,5.85,"A"
"USGS","0208675010",2016-03-17,3.33,"A"
"USGS","0208675010",2016-03-18,2.52,"A"
"USGS","0208675010",2016-03-19,2.08,"A"
"USGS","0208675010",2016-03-20,2.85,"A"
"USGS","0208675010",2016-03-21,1.96,"A"
